image_name,box0_x1,box0_y1,box0_x2,box0_y2,box1_x1,box1_y1,box1_x2,box1_y2,box2_x1,box2_y1,box2_x2,box2_y2,box3_x1,box3_y1,box3_x2,box3_y2
3420.jpg,241.0,599.0,504.0,716.0,897.0,599.0,1127.0,715.0,785.0,249.0,869.0,361.0,573.0,262.0,633.0,354.0
3421.jpg,3.0,597.0,238.0,720.0,482.0,281.0,813.0,572.0,399.0,7.0,559.0,141.0,,,,
3422.jpg,181.0,505.0,541.0,718.0,838.0,584.0,1174.0,720.0,711.0,357.0,1071.0,589.0,646.0,187.0,704.0,286.0
3423.jpg,98.0,370.0,501.0,709.0,785.0,370.0,1164.0,716.0,498.0,32.0,603.0,135.0,383.0,66.0,498.0,223.0
3424.jpg,55.0,384.0,488.0,707.0,765.0,371.0,1147.0,711.0,501.0,9.0,585.0,105.0,412.0,85.0,554.0,238.0
3425.jpg,51.0,383.0,479.0,715.0,771.0,375.0,1137.0,712.0,501.0,12.0,574.0,109.0,390.0,88.0,529.0,218.0
3426.jpg,65.0,384.0,475.0,709.0,769.0,374.0,1124.0,710.0,501.0,10.0,573.0,107.0,387.0,86.0,530.0,216.0
3427.jpg,185.0,646.0,393.0,713.0,805.0,561.0,1050.0,711.0,652.0,234.0,757.0,358.0,333.0,275.0,475.0,402.0
3428.jpg,,,,,847.0,646.0,1051.0,715.0,737.0,340.0,900.0,458.0,383.0,362.0,517.0,487.0
3429.jpg,,,,,844.0,658.0,1048.0,716.0,733.0,339.0,910.0,456.0,381.0,360.0,525.0,493.0
3430.jpg,238.0,659.0,430.0,717.0,830.0,588.0,1079.0,720.0,679.0,291.0,806.0,404.0,491.0,285.0,525.0,371.0
3431.jpg,283.0,664.0,464.0,719.0,869.0,602.0,1107.0,719.0,722.0,304.0,850.0,415.0,544.0,306.0,570.0,396.0
3432.jpg,237.0,638.0,479.0,717.0,875.0,591.0,1121.0,715.0,732.0,283.0,865.0,397.0,560.0,284.0,582.0,370.0
3433.jpg,236.0,640.0,466.0,718.0,873.0,593.0,1122.0,719.0,747.0,304.0,929.0,432.0,448.0,292.0,582.0,402.0
3434.jpg,243.0,623.0,496.0,718.0,902.0,619.0,1114.0,716.0,775.0,309.0,975.0,453.0,452.0,406.0,690.0,617.0
3435.jpg,227.0,635.0,485.0,720.0,889.0,612.0,1111.0,717.0,756.0,301.0,943.0,446.0,424.0,406.0,674.0,620.0
3436.jpg,230.0,624.0,479.0,720.0,887.0,613.0,1106.0,720.0,747.0,316.0,945.0,448.0,430.0,399.0,689.0,616.0
3437.jpg,173.0,703.0,214.0,717.0,670.0,555.0,895.0,710.0,515.0,298.0,643.0,395.0,,,,
3438.jpg,,,,,479.0,486.0,746.0,717.0,332.0,280.0,471.0,431.0,243.0,367.0,323.0,424.0
3439.jpg,,,,,498.0,493.0,770.0,709.0,348.0,275.0,494.0,418.0,264.0,355.0,344.0,423.0
3440.jpg,,,,,444.0,486.0,790.0,720.0,364.0,277.0,503.0,411.0,270.0,349.0,350.0,417.0
3441.jpg,,,,,497.0,442.0,841.0,716.0,410.0,215.0,566.0,346.0,342.0,277.0,404.0,342.0
3442.jpg,,,,,510.0,450.0,851.0,715.0,420.0,218.0,568.0,325.0,362.0,284.0,399.0,335.0
3443.jpg,,,,,490.0,467.0,822.0,713.0,426.0,229.0,589.0,360.0,340.0,299.0,390.0,356.0
3444.jpg,,,,,460.0,473.0,771.0,720.0,392.0,184.0,555.0,333.0,333.0,325.0,391.0,385.0
3445.jpg,81.0,666.0,233.0,717.0,498.0,424.0,813.0,719.0,442.0,139.0,599.0,289.0,379.0,275.0,428.0,325.0
3446.jpg,112.0,585.0,382.0,720.0,653.0,425.0,1021.0,708.0,645.0,126.0,798.0,284.0,554.0,225.0,576.0,272.0
3447.jpg,149.0,587.0,420.0,720.0,708.0,456.0,1078.0,720.0,711.0,177.0,849.0,334.0,615.0,269.0,626.0,294.0
3448.jpg,153.0,594.0,420.0,719.0,704.0,467.0,1088.0,720.0,737.0,181.0,872.0,337.0,334.0,172.0,447.0,289.0
3449.jpg,,,,,,,,,764.0,165.0,897.0,320.0,362.0,118.0,525.0,254.0
3450.jpg,,,,,,,,,826.0,349.0,939.0,460.0,380.0,123.0,529.0,272.0
3451.jpg,,,,,,,,,780.0,480.0,809.0,516.0,569.0,375.0,754.0,531.0
3452.jpg,,,,,247.0,230.0,517.0,542.0,461.0,268.0,590.0,422.0,264.0,415.0,307.0,447.0
3453.jpg,,,,,218.0,281.0,507.0,551.0,,,,,259.0,411.0,297.0,439.0
3454.jpg,,,,,314.0,246.0,585.0,552.0,,,,,,,,
3455.jpg,,,,,337.0,214.0,570.0,524.0,,,,,,,,
3456.jpg,55.0,377.0,348.0,697.0,689.0,153.0,1006.0,534.0,,,,,538.0,278.0,674.0,421.0
3457.jpg,141.0,327.0,455.0,682.0,823.0,241.0,1161.0,645.0,768.0,114.0,945.0,259.0,,,,
3458.jpg,4.0,197.0,380.0,720.0,630.0,124.0,1117.0,643.0,711.0,448.0,746.0,597.0,372.0,483.0,510.0,627.0
3459.jpg,,,,,,,,,674.0,390.0,773.0,526.0,442.0,383.0,508.0,506.0
3460.jpg,,,,,,,,,666.0,355.0,759.0,485.0,415.0,373.0,498.0,484.0
3461.jpg,,,,,,,,,677.0,358.0,762.0,490.0,423.0,376.0,506.0,490.0
3462.jpg,,,,,,,,,718.0,348.0,803.0,490.0,448.0,381.0,555.0,496.0
3463.jpg,,,,,,,,,824.0,353.0,872.0,480.0,510.0,372.0,643.0,493.0
3464.jpg,,,,,,,,,806.0,441.0,906.0,564.0,668.0,101.0,975.0,335.0
3465.jpg,,,,,,,,,695.0,430.0,770.0,536.0,717.0,42.0,926.0,160.0
3466.jpg,,,,,,,,,,,,,,,,
3467.jpg,,,,,,,,,687.0,416.0,733.0,494.0,507.0,214.0,824.0,468.0
3468.jpg,,,,,,,,,705.0,433.0,730.0,493.0,506.0,217.0,820.0,474.0
3469.jpg,,,,,,,,,667.0,431.0,690.0,494.0,457.0,216.0,770.0,473.0
3470.jpg,,,,,,,,,603.0,423.0,633.0,482.0,392.0,205.0,701.0,460.0
3471.jpg,,,,,,,,,580.0,399.0,610.0,462.0,361.0,193.0,675.0,443.0
3472.jpg,,,,,,,,,536.0,354.0,563.0,411.0,274.0,143.0,592.0,400.0
3473.jpg,,,,,758.0,702.0,830.0,719.0,537.0,321.0,581.0,398.0,252.0,127.0,547.0,390.0
3474.jpg,,,,,,,,,526.0,356.0,557.0,389.0,280.0,153.0,612.0,393.0
3475.jpg,,,,,,,,,533.0,331.0,567.0,404.0,255.0,170.0,565.0,412.0
3476.jpg,,,,,,,,,694.0,325.0,847.0,482.0,386.0,289.0,655.0,457.0
3477.jpg,,,,,,,,,606.0,555.0,630.0,614.0,293.0,216.0,582.0,371.0
3478.jpg,,,,,,,,,584.0,561.0,598.0,601.0,300.0,186.0,596.0,350.0
3479.jpg,,,,,588.0,442.0,829.0,719.0,,,,,457.0,248.0,556.0,353.0
3480.jpg,,,,,572.0,443.0,810.0,708.0,,,,,459.0,246.0,556.0,352.0
3481.jpg,,,,,560.0,444.0,816.0,720.0,,,,,467.0,248.0,578.0,359.0
3482.jpg,,,,,560.0,433.0,824.0,713.0,,,,,490.0,249.0,593.0,361.0
3483.jpg,,,,,475.0,372.0,696.0,687.0,,,,,334.0,6.0,467.0,83.0
3484.jpg,,,,,467.0,363.0,678.0,651.0,,,,,215.0,3.0,347.0,21.0
3485.jpg,,,,,,,,,,,,,460.0,404.0,577.0,516.0
3486.jpg,,,,,,,,,,,,,466.0,422.0,591.0,544.0
3487.jpg,,,,,810.0,340.0,1278.0,656.0,,,,,491.0,533.0,638.0,668.0
3488.jpg,,,,,801.0,269.0,1209.0,504.0,,,,,480.0,583.0,635.0,719.0
3489.jpg,,,,,789.0,314.0,1190.0,517.0,670.0,641.0,703.0,654.0,513.0,614.0,687.0,720.0
3490.jpg,,,,,,,,,,,,,472.0,531.0,639.0,656.0
3491.jpg,,,,,,,,,,,,,457.0,507.0,604.0,639.0
3492.jpg,,,,,,,,,,,,,395.0,424.0,506.0,551.0
3493.jpg,,,,,,,,,,,,,388.0,337.0,481.0,463.0
3494.jpg,,,,,,,,,562.0,308.0,624.0,442.0,41.0,6.0,156.0,117.0
3495.jpg,,,,,,,,,627.0,309.0,677.0,437.0,280.0,231.0,401.0,341.0
3496.jpg,,,,,,,,,673.0,313.0,776.0,435.0,376.0,366.0,513.0,482.0
3497.jpg,383.0,700.0,412.0,716.0,630.0,681.0,752.0,718.0,651.0,342.0,743.0,475.0,365.0,372.0,499.0,485.0
3498.jpg,,,,,678.0,651.0,807.0,717.0,670.0,326.0,758.0,458.0,374.0,362.0,521.0,473.0
3499.jpg,390.0,690.0,470.0,717.0,677.0,692.0,791.0,720.0,670.0,327.0,757.0,455.0,376.0,353.0,515.0,459.0
3500.jpg,8.0,505.0,312.0,715.0,504.0,349.0,874.0,716.0,480.0,54.0,597.0,175.0,242.0,163.0,256.0,235.0
3501.jpg,5.0,419.0,131.0,708.0,352.0,244.0,731.0,637.0,357.0,10.0,502.0,124.0,117.0,116.0,186.0,193.0
3502.jpg,166.0,402.0,356.0,666.0,564.0,402.0,748.0,634.0,538.0,160.0,611.0,255.0,346.0,201.0,409.0,285.0
3503.jpg,2.0,588.0,255.0,719.0,10.0,13.0,1212.0,341.0,419.0,298.0,495.0,346.0,219.0,342.0,236.0,354.0
3504.jpg,95.0,494.0,332.0,716.0,638.0,578.0,872.0,716.0,563.0,288.0,656.0,404.0,373.0,357.0,417.0,462.0
3505.jpg,119.0,463.0,370.0,712.0,581.0,496.0,859.0,716.0,501.0,229.0,601.0,340.0,311.0,313.0,345.0,409.0
3506.jpg,122.0,414.0,409.0,717.0,557.0,534.0,818.0,715.0,504.0,226.0,616.0,354.0,299.0,335.0,328.0,406.0
3507.jpg,47.0,537.0,302.0,720.0,626.0,683.0,750.0,719.0,548.0,343.0,647.0,470.0,334.0,446.0,373.0,504.0
3508.jpg,36.0,432.0,360.0,712.0,,,,,550.0,649.0,646.0,720.0,,,,
3509.jpg,64.0,403.0,323.0,694.0,,,,,538.0,662.0,645.0,719.0,,,,
3510.jpg,218.0,272.0,479.0,623.0,450.0,174.0,777.0,387.0,586.0,513.0,660.0,635.0,364.0,563.0,438.0,672.0
3511.jpg,,,,,585.0,176.0,861.0,359.0,620.0,527.0,670.0,647.0,365.0,545.0,465.0,672.0
3512.jpg,,,,,589.0,189.0,876.0,370.0,626.0,517.0,674.0,639.0,363.0,546.0,466.0,671.0
3513.jpg,,,,,586.0,189.0,889.0,375.0,621.0,528.0,673.0,639.0,367.0,551.0,466.0,670.0
3514.jpg,,,,,600.0,167.0,896.0,351.0,615.0,522.0,664.0,635.0,361.0,548.0,463.0,669.0
3515.jpg,,,,,627.0,171.0,956.0,355.0,614.0,526.0,661.0,647.0,356.0,553.0,464.0,672.0
3516.jpg,,,,,708.0,259.0,1024.0,540.0,621.0,545.0,673.0,663.0,358.0,573.0,471.0,691.0
3517.jpg,,,,,,,,,597.0,513.0,645.0,618.0,373.0,555.0,463.0,654.0
3518.jpg,,,,,,,,,588.0,495.0,643.0,602.0,375.0,534.0,467.0,641.0
3519.jpg,,,,,,,,,571.0,488.0,646.0,601.0,372.0,538.0,450.0,636.0
3520.jpg,296.0,670.0,472.0,717.0,487.0,678.0,638.0,719.0,628.0,360.0,741.0,537.0,588.0,323.0,652.0,442.0
3521.jpg,340.0,689.0,448.0,720.0,496.0,700.0,600.0,719.0,624.0,385.0,741.0,563.0,591.0,342.0,659.0,455.0
3522.jpg,328.0,682.0,463.0,719.0,483.0,694.0,612.0,720.0,622.0,383.0,745.0,555.0,596.0,334.0,657.0,448.0
3523.jpg,324.0,673.0,457.0,718.0,479.0,697.0,609.0,719.0,632.0,380.0,749.0,554.0,594.0,339.0,665.0,453.0
3524.jpg,342.0,696.0,416.0,719.0,,,,,643.0,424.0,772.0,551.0,639.0,233.0,756.0,483.0
3525.jpg,340.0,702.0,407.0,720.0,,,,,654.0,419.0,767.0,544.0,630.0,228.0,763.0,495.0
3526.jpg,310.0,681.0,444.0,719.0,472.0,700.0,598.0,720.0,661.0,372.0,773.0,535.0,556.0,222.0,722.0,511.0
3527.jpg,311.0,687.0,435.0,720.0,470.0,705.0,595.0,720.0,670.0,365.0,780.0,532.0,555.0,232.0,725.0,504.0
3528.jpg,319.0,680.0,428.0,720.0,475.0,708.0,590.0,720.0,696.0,371.0,775.0,533.0,579.0,229.0,732.0,512.0
3529.jpg,,,,,,,,,583.0,515.0,728.0,688.0,69.0,301.0,260.0,511.0
3530.jpg,,,,,,,,,592.0,364.0,760.0,498.0,156.0,358.0,332.0,558.0
3531.jpg,,,,,,,,,624.0,361.0,793.0,565.0,163.0,362.0,337.0,569.0
3532.jpg,,,,,,,,,623.0,370.0,797.0,578.0,176.0,383.0,346.0,583.0
3533.jpg,,,,,,,,,624.0,398.0,792.0,588.0,188.0,383.0,363.0,589.0
3534.jpg,338.0,694.0,458.0,719.0,649.0,611.0,844.0,716.0,731.0,310.0,855.0,423.0,304.0,278.0,444.0,414.0
3535.jpg,285.0,652.0,512.0,720.0,655.0,628.0,853.0,720.0,716.0,295.0,829.0,410.0,346.0,256.0,466.0,377.0
3536.jpg,297.0,663.0,507.0,720.0,659.0,638.0,850.0,718.0,716.0,312.0,825.0,429.0,345.0,264.0,469.0,386.0
3537.jpg,172.0,586.0,508.0,719.0,644.0,342.0,937.0,624.0,742.0,203.0,866.0,323.0,332.0,141.0,468.0,277.0
3538.jpg,152.0,634.0,423.0,719.0,576.0,332.0,863.0,613.0,715.0,203.0,843.0,331.0,282.0,154.0,425.0,294.0
3539.jpg,,,,,554.0,402.0,837.0,673.0,682.0,262.0,808.0,394.0,249.0,243.0,388.0,390.0
3540.jpg,,,,,564.0,445.0,824.0,712.0,670.0,306.0,802.0,437.0,237.0,272.0,381.0,443.0
3541.jpg,,,,,555.0,416.0,809.0,682.0,660.0,284.0,781.0,410.0,207.0,266.0,372.0,407.0
3542.jpg,,,,,473.0,473.0,729.0,710.0,589.0,330.0,711.0,465.0,136.0,293.0,297.0,450.0
3543.jpg,,,,,504.0,492.0,765.0,715.0,607.0,350.0,731.0,475.0,161.0,307.0,327.0,475.0
3544.jpg,,,,,502.0,499.0,777.0,715.0,617.0,358.0,734.0,484.0,163.0,314.0,328.0,477.0
3545.jpg,,,,,498.0,512.0,783.0,716.0,619.0,357.0,740.0,495.0,174.0,309.0,329.0,486.0
3546.jpg,,,,,493.0,520.0,769.0,717.0,615.0,368.0,741.0,502.0,160.0,326.0,331.0,496.0
3547.jpg,,,,,519.0,538.0,788.0,718.0,623.0,379.0,744.0,509.0,175.0,370.0,341.0,538.0
3548.jpg,,,,,524.0,537.0,796.0,718.0,625.0,365.0,739.0,509.0,171.0,353.0,340.0,525.0
3549.jpg,,,,,522.0,561.0,779.0,719.0,623.0,381.0,741.0,522.0,173.0,358.0,334.0,527.0
3550.jpg,,,,,552.0,565.0,779.0,719.0,625.0,399.0,743.0,529.0,187.0,366.0,338.0,525.0
3551.jpg,233.0,445.0,435.0,719.0,514.0,467.0,636.0,715.0,665.0,507.0,816.0,718.0,,,,
3552.jpg,408.0,340.0,549.0,665.0,633.0,389.0,758.0,714.0,,,,,489.0,678.0,508.0,717.0
3553.jpg,382.0,255.0,491.0,540.0,576.0,264.0,697.0,513.0,588.0,607.0,635.0,695.0,430.0,534.0,505.0,662.0
3554.jpg,372.0,233.0,488.0,535.0,568.0,251.0,696.0,495.0,573.0,583.0,615.0,644.0,444.0,512.0,502.0,635.0
3555.jpg,364.0,158.0,479.0,447.0,591.0,179.0,705.0,433.0,583.0,502.0,625.0,555.0,442.0,414.0,509.0,565.0
3556.jpg,360.0,158.0,481.0,462.0,584.0,166.0,705.0,446.0,575.0,494.0,635.0,549.0,460.0,417.0,509.0,553.0
3557.jpg,329.0,169.0,473.0,466.0,612.0,178.0,720.0,439.0,582.0,468.0,661.0,588.0,458.0,435.0,518.0,575.0
3558.jpg,308.0,604.0,545.0,720.0,564.0,580.0,709.0,720.0,622.0,465.0,716.0,659.0,432.0,458.0,500.0,613.0
3559.jpg,,,,,609.0,243.0,856.0,425.0,634.0,575.0,777.0,716.0,410.0,553.0,513.0,698.0
3560.jpg,215.0,199.0,528.0,371.0,565.0,211.0,818.0,416.0,620.0,542.0,742.0,672.0,446.0,561.0,483.0,683.0
3561.jpg,185.0,201.0,520.0,372.0,570.0,198.0,822.0,426.0,610.0,465.0,727.0,617.0,421.0,463.0,479.0,602.0
3562.jpg,217.0,453.0,431.0,706.0,686.0,520.0,911.0,717.0,575.0,296.0,659.0,549.0,427.0,297.0,510.0,505.0
3563.jpg,125.0,515.0,346.0,714.0,621.0,375.0,902.0,716.0,570.0,262.0,647.0,494.0,424.0,246.0,513.0,475.0
3564.jpg,150.0,523.0,331.0,716.0,610.0,489.0,881.0,719.0,591.0,291.0,660.0,525.0,439.0,276.0,528.0,485.0
3565.jpg,232.0,620.0,443.0,716.0,552.0,277.0,807.0,538.0,611.0,476.0,666.0,579.0,440.0,298.0,540.0,509.0
3566.jpg,256.0,644.0,450.0,718.0,535.0,266.0,791.0,501.0,620.0,476.0,659.0,595.0,449.0,304.0,534.0,510.0
3567.jpg,227.0,622.0,443.0,719.0,548.0,328.0,849.0,630.0,631.0,393.0,675.0,489.0,399.0,324.0,543.0,461.0
3568.jpg,245.0,622.0,436.0,716.0,586.0,517.0,820.0,717.0,604.0,390.0,699.0,511.0,350.0,368.0,474.0,533.0
3569.jpg,274.0,639.0,389.0,719.0,632.0,604.0,773.0,714.0,544.0,413.0,733.0,594.0,322.0,411.0,504.0,574.0
3570.jpg,288.0,665.0,378.0,715.0,632.0,615.0,778.0,716.0,537.0,428.0,711.0,616.0,313.0,432.0,492.0,592.0
3571.jpg,212.0,636.0,373.0,717.0,619.0,632.0,789.0,719.0,499.0,398.0,724.0,587.0,321.0,423.0,489.0,603.0
3572.jpg,291.0,684.0,448.0,715.0,601.0,552.0,831.0,719.0,507.0,326.0,739.0,504.0,332.0,359.0,501.0,554.0
3573.jpg,314.0,629.0,465.0,720.0,608.0,568.0,800.0,714.0,579.0,227.0,684.0,499.0,352.0,271.0,484.0,550.0
3574.jpg,,,,,,,,,646.0,460.0,726.0,637.0,366.0,473.0,484.0,620.0
3575.jpg,174.0,324.0,438.0,541.0,,,,,589.0,506.0,682.0,627.0,341.0,561.0,461.0,697.0
3576.jpg,27.0,487.0,327.0,718.0,714.0,679.0,812.0,720.0,591.0,446.0,722.0,574.0,348.0,202.0,498.0,331.0
3577.jpg,,,,,729.0,680.0,837.0,720.0,610.0,435.0,733.0,562.0,360.0,190.0,504.0,331.0
3578.jpg,,,,,720.0,699.0,814.0,720.0,595.0,443.0,719.0,575.0,337.0,216.0,481.0,359.0
3579.jpg,41.0,611.0,262.0,713.0,729.0,683.0,843.0,719.0,592.0,429.0,710.0,553.0,311.0,216.0,458.0,370.0
3580.jpg,45.0,380.0,353.0,695.0,751.0,701.0,837.0,717.0,612.0,439.0,733.0,575.0,315.0,192.0,483.0,320.0
3581.jpg,,,,,,,,,624.0,425.0,753.0,536.0,448.0,449.0,470.0,507.0
3582.jpg,283.0,599.0,520.0,716.0,604.0,546.0,811.0,716.0,535.0,270.0,687.0,397.0,341.0,269.0,486.0,412.0
3583.jpg,254.0,698.0,350.0,720.0,451.0,643.0,633.0,716.0,519.0,270.0,688.0,441.0,286.0,339.0,450.0,498.0
3584.jpg,85.0,622.0,355.0,720.0,557.0,636.0,699.0,716.0,522.0,267.0,702.0,445.0,274.0,334.0,448.0,491.0
3585.jpg,93.0,197.0,422.0,430.0,,,,,587.0,192.0,748.0,318.0,,,,
3586.jpg,198.0,193.0,436.0,369.0,,,,,561.0,409.0,659.0,531.0,332.0,399.0,415.0,507.0
3587.jpg,190.0,177.0,444.0,363.0,,,,,555.0,410.0,664.0,522.0,338.0,377.0,419.0,491.0
3588.jpg,136.0,664.0,328.0,718.0,,,,,623.0,399.0,717.0,510.0,311.0,133.0,443.0,235.0
3589.jpg,125.0,657.0,297.0,715.0,,,,,611.0,424.0,716.0,537.0,342.0,127.0,501.0,277.0
3590.jpg,351.0,710.0,382.0,718.0,483.0,679.0,603.0,719.0,621.0,442.0,720.0,550.0,361.0,134.0,524.0,257.0
3591.jpg,204.0,267.0,440.0,478.0,551.0,282.0,715.0,577.0,770.0,461.0,913.0,565.0,300.0,143.0,428.0,273.0
3592.jpg,208.0,275.0,464.0,482.0,572.0,280.0,725.0,574.0,830.0,474.0,1022.0,616.0,323.0,118.0,466.0,249.0
3593.jpg,3.0,259.0,237.0,576.0,,,,,785.0,479.0,900.0,612.0,313.0,227.0,458.0,345.0
3594.jpg,52.0,237.0,295.0,524.0,,,,,785.0,491.0,908.0,616.0,322.0,260.0,462.0,375.0
3595.jpg,91.0,187.0,388.0,396.0,,,,,688.0,419.0,791.0,525.0,531.0,351.0,604.0,461.0
3596.jpg,176.0,207.0,464.0,424.0,,,,,560.0,459.0,698.0,585.0,264.0,139.0,382.0,208.0
3597.jpg,7.0,329.0,211.0,618.0,,,,,571.0,461.0,706.0,563.0,287.0,113.0,431.0,243.0
3598.jpg,,,,,,,,,582.0,445.0,719.0,553.0,356.0,141.0,510.0,275.0
3599.jpg,,,,,,,,,608.0,450.0,730.0,552.0,403.0,156.0,554.0,292.0
3600.jpg,,,,,,,,,479.0,352.0,671.0,482.0,344.0,371.0,497.0,489.0
3601.jpg,,,,,,,,,471.0,350.0,681.0,478.0,335.0,356.0,491.0,485.0
3602.jpg,285.0,610.0,514.0,720.0,,,,,553.0,364.0,779.0,567.0,298.0,304.0,459.0,508.0
3603.jpg,,,,,,,,,656.0,282.0,842.0,476.0,387.0,306.0,618.0,556.0
3604.jpg,315.0,608.0,579.0,720.0,610.0,638.0,860.0,720.0,637.0,231.0,846.0,397.0,301.0,228.0,448.0,387.0
3605.jpg,328.0,681.0,507.0,720.0,646.0,642.0,816.0,720.0,584.0,361.0,804.0,560.0,375.0,406.0,600.0,699.0
3606.jpg,337.0,688.0,505.0,720.0,575.0,662.0,813.0,720.0,607.0,361.0,811.0,545.0,392.0,410.0,618.0,692.0
3607.jpg,222.0,667.0,377.0,720.0,694.0,513.0,984.0,720.0,735.0,282.0,932.0,436.0,517.0,261.0,670.0,379.0
3608.jpg,230.0,702.0,388.0,720.0,536.0,654.0,768.0,720.0,744.0,295.0,935.0,428.0,517.0,329.0,675.0,556.0
3609.jpg,255.0,477.0,490.0,698.0,659.0,473.0,860.0,694.0,756.0,391.0,942.0,529.0,458.0,311.0,611.0,511.0
3610.jpg,154.0,612.0,370.0,720.0,588.0,546.0,888.0,720.0,649.0,281.0,867.0,394.0,383.0,240.0,519.0,393.0
3611.jpg,147.0,602.0,384.0,720.0,616.0,542.0,958.0,720.0,621.0,279.0,814.0,397.0,354.0,233.0,487.0,396.0
3612.jpg,,,,,614.0,556.0,917.0,720.0,527.0,300.0,739.0,442.0,355.0,249.0,493.0,418.0
3613.jpg,101.0,641.0,309.0,720.0,,,,,699.0,304.0,870.0,468.0,497.0,232.0,661.0,415.0
3614.jpg,,,,,,,,,607.0,275.0,818.0,393.0,421.0,233.0,564.0,407.0
3615.jpg,,,,,,,,,607.0,254.0,814.0,386.0,355.0,200.0,487.0,335.0
3616.jpg,,,,,867.0,616.0,1145.0,720.0,614.0,275.0,807.0,383.0,431.0,194.0,587.0,351.0
3617.jpg,,,,,714.0,496.0,994.0,688.0,525.0,247.0,738.0,362.0,266.0,176.0,432.0,371.0
3618.jpg,,,,,766.0,485.0,1147.0,720.0,553.0,261.0,772.0,378.0,308.0,187.0,483.0,362.0
3619.jpg,,,,,598.0,669.0,821.0,720.0,810.0,157.0,934.0,336.0,442.0,167.0,610.0,314.0
3620.jpg,,,,,568.0,592.0,887.0,720.0,617.0,186.0,799.0,335.0,329.0,176.0,498.0,307.0
3621.jpg,,,,,652.0,601.0,1010.0,720.0,450.0,250.0,657.0,369.0,233.0,197.0,407.0,376.0
3622.jpg,,,,,595.0,654.0,849.0,720.0,415.0,245.0,631.0,371.0,229.0,197.0,384.0,382.0
3623.jpg,,,,,534.0,578.0,934.0,720.0,702.0,260.0,850.0,406.0,73.0,201.0,237.0,400.0
3624.jpg,,,,,534.0,551.0,898.0,720.0,692.0,250.0,843.0,396.0,67.0,204.0,240.0,399.0
3625.jpg,,,,,737.0,612.0,1042.0,720.0,340.0,281.0,574.0,406.0,125.0,249.0,283.0,428.0
3626.jpg,,,,,870.0,612.0,1069.0,720.0,451.0,240.0,633.0,382.0,99.0,219.0,233.0,365.0
3627.jpg,,,,,1041.0,591.0,1280.0,720.0,769.0,407.0,1049.0,720.0,563.0,400.0,752.0,720.0
3628.jpg,,,,,669.0,501.0,1013.0,720.0,872.0,375.0,1112.0,618.0,431.0,324.0,596.0,575.0
3629.jpg,,,,,621.0,567.0,912.0,720.0,815.0,353.0,1049.0,545.0,315.0,239.0,471.0,442.0
3630.jpg,,,,,1039.0,623.0,1280.0,720.0,765.0,315.0,889.0,492.0,241.0,292.0,383.0,464.0
3631.jpg,115.0,662.0,324.0,720.0,670.0,432.0,902.0,652.0,881.0,339.0,1055.0,479.0,383.0,288.0,587.0,588.0
3632.jpg,305.0,701.0,402.0,720.0,712.0,473.0,1280.0,717.0,,,,,389.0,457.0,657.0,720.0
3633.jpg,386.0,654.0,576.0,720.0,543.0,386.0,789.0,631.0,,,,,664.0,562.0,832.0,720.0
3634.jpg,371.0,670.0,548.0,720.0,493.0,416.0,796.0,657.0,,,,,655.0,573.0,809.0,720.0
3635.jpg,346.0,665.0,536.0,717.0,536.0,435.0,868.0,648.0,,,,,706.0,222.0,874.0,412.0
3636.jpg,241.0,654.0,491.0,719.0,528.0,601.0,839.0,720.0,841.0,304.0,1049.0,506.0,546.0,207.0,702.0,424.0
3637.jpg,179.0,659.0,404.0,719.0,460.0,588.0,824.0,720.0,745.0,274.0,1012.0,454.0,492.0,179.0,632.0,358.0
3638.jpg,197.0,679.0,402.0,720.0,616.0,644.0,881.0,717.0,726.0,299.0,974.0,506.0,517.0,197.0,665.0,358.0
3639.jpg,,,,,,,,,781.0,265.0,988.0,429.0,504.0,204.0,650.0,372.0
3640.jpg,,,,,,,,,820.0,242.0,996.0,369.0,603.0,219.0,791.0,383.0
3641.jpg,,,,,,,,,714.0,225.0,905.0,382.0,535.0,242.0,731.0,397.0
3642.jpg,,,,,,,,,752.0,232.0,931.0,380.0,525.0,235.0,732.0,397.0
3643.jpg,225.0,595.0,528.0,720.0,581.0,503.0,1072.0,720.0,713.0,229.0,866.0,361.0,447.0,232.0,601.0,403.0
3644.jpg,191.0,583.0,494.0,720.0,719.0,400.0,1056.0,646.0,613.0,264.0,799.0,417.0,413.0,236.0,580.0,458.0
3645.jpg,,,,,,,,,848.0,300.0,1055.0,581.0,234.0,222.0,379.0,362.0
3646.jpg,229.0,655.0,458.0,720.0,595.0,629.0,849.0,720.0,751.0,233.0,966.0,456.0,336.0,282.0,528.0,524.0
3647.jpg,279.0,648.0,508.0,720.0,684.0,655.0,935.0,720.0,756.0,232.0,970.0,450.0,465.0,297.0,667.0,564.0
3648.jpg,115.0,555.0,436.0,720.0,483.0,662.0,742.0,720.0,781.0,206.0,998.0,394.0,464.0,225.0,642.0,410.0
3649.jpg,51.0,528.0,482.0,720.0,433.0,623.0,708.0,720.0,726.0,231.0,932.0,399.0,514.0,186.0,689.0,368.0
3650.jpg,59.0,539.0,464.0,720.0,397.0,633.0,688.0,720.0,687.0,249.0,900.0,412.0,488.0,204.0,649.0,403.0
